n,t_ms,temp_C,pressure_hPa,altitude_m,max_altitude_m,descent_count,teensy_trigger,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_uT,mag_y_uT,mag_z_uT,humidity_pct,sound_db,pitch_deg,roll_deg,heading_deg,t_s,dt_s,pitch_logged_deg,roll_logged_deg,pressure_ref_hpa,altitude_baro_m,altitude_logged_m,a_lin_ms2,altitude_fused_m,v_fused_ms,v_baro_ms,a_baro_ms2,pos_x_m,pos_y_m,pos_z_m,yaw_deg
355,188158,34.14,944.92,57.5,59.41,0,1,0.3497,0.1129,0.8611,4.82,-3.05,2.87,90,43,39,,,-21.9328,7.469499999999999,334.0349,177.481,0.5,-21.9328,7.4695,951.34,57.26129634482616,57.64,-1.927939625048345,57.26129634482616,-1.7650380994223909,-0.44579076418333585,-1.5156610964072144,4.008008619714303,-7.016311010868321,57.26129634482616,334.03490000000005
356,188658,34.14,944.97,56.98,59.41,0,1,0.3353,0.1144,0.8579,1.65,-4.7,0.67,92,43,34,,,-21.176800000000004,7.5955,335.1517,177.981,0.5,-21.1768,7.5955,951.34,56.81550558064282,57.12,-1.8967459252353769,56.81550558064282,-2.1358455317836675,-0.9807144712708435,-0.713175846007772,3.9352241072869703,-6.791535660198292,56.81550558064282,335.1517
357,189158,34.14,945.03,56.47,59.41,0,1,0.3629,0.1296,0.8866,0.49,0.43,-9.28,91,41,30,,,-22.0486,8.3164,336.6131,178.481,0.5,-22.0486,8.3164,951.34,56.28058187355531,56.61,-1.7004269154399214,56.28058187355531,-2.377028196399455,-1.1589666101911078,-0.5347533757172087,3.8672892882138683,-6.534406396853228,56.28058187355531,336.6131
358,189658,34.14,945.1,55.87,59.41,0,1,0.3646,0.1168,0.9122,0.18,6.35,-9.22,91,39,41,,,-21.6262,7.2966,336.9372,178.981,0.5,-21.6262,7.2966,951.34,55.65653897045171,56.01,-1.4476237977714999,55.65653897045171,-2.572382679186154,-1.5154678469880523,-0.3564103589851939,3.807577362071555,-6.271725169907768,55.65653897045171,336.9372
359,190158,34.14,945.2,54.97,59.41,0,1,0.3685,0.1171,0.8904,5.07,-9.95,-8.12,88,39,40,,,-22.3096,7.4922,336.0006,179.481,0.5,-22.3096,7.4922,951.34,54.76511402656726,55.11,-1.6970696885194962,54.76511402656726,-2.785737338689369,-1.5153769691763017,0.00022068212788184383,3.744665874337059,-6.018939655049735,54.76511402656726,336.0006
360,190658,34.13,945.27,54.31,59.41,0,1,0.3794,0.1338,0.9464,24.29,-12.08,-2.26,90,43,41,,,-21.6501,8.047,334.5617,179.981,0.5,-21.6501,8.047,951.34,54.14116200127541,54.45,-1.1346968193871996,54.14116200127541,-2.740472887208703,-1.5152471648601704,-0.08889931960639075,3.6784203636657224,-5.784549231266624,54.14116200127541,334.5617
361,191158,34.09,945.37,53.48,59.41,0,1,0.3781,0.1537,0.9065,-6.29,-8.3,7.81,87,44,40,,,-22.3539,9.6232,334.1127,180.481,0.5,-22.3539,9.6232,951.34,53.24986686170709,53.62,-1.5325360308020952,53.24986686170709,-2.8725860313340648,-1.6042762887826925,-0.26711412164601,3.6341494082634966,-5.583372108660683,53.24986686170709,334.1127
362,191658,34.09,945.45,52.75,59.41,0,1,0.359,0.1238,0.9324,0.79,8.54,6.96,89,44,37,,,-20.8908,7.563200000000001,333.4923,180.981,0.5,-20.8908,7.5632,951.34,52.53688571249272,52.89,-1.2028077219876518,52.53688571249272,-2.9101136903873206,-1.7823612865061804,0.08935352601400837,3.624808669173433,-5.408785042298518,52.53688571249272,333.4923
363,192158,34.07,945.57,51.66,59.41,0,1,0.3101,0.0808,0.933,-2.08,8.54,2.2,89,43,36,,,-18.3212,4.9496,332.8794,181.481,0.5,-18.3212,4.9496,951.34,51.46750557520091,51.8,-1.0293039340849444,51.46750557520091,-2.788151359209423,-1.514922762768684,0.6239901351028294,3.6150106221151503,-5.20150910269092,51.46750557520091,332.8794
364,192658,34.06,945.62,51.25,59.41,0,1,0.3768,0.1278,0.9133,-7.63,3.3,-5.0,89,42,36,,,-22.2244,7.965799999999999,334.8342,181.981,0.5,-22.2244,7.9658,951.34,51.021962949724035,51.39,-1.4808016814915108,51.021962949724035,-2.738491850437903,-1.158371151403351,0.0002205047773742308,3.57553657728117,-4.934351286775154,51.021962949724035,334.8342
365,193158,34.09,945.7,50.5,59.41,0,1,0.3478,0.0975,0.9011,-1.46,4.64,-0.85,89,42,38,,,-20.9935,6.1754,333.5865,182.481,0.5,-20.9935,6.1754,951.34,50.30913442379756,50.64,-1.507340072541098,50.30913442379756,-2.833008677136071,-1.5147022579913099,-0.5344009338353288,3.512831508106885,-4.652942427954031,50.30913442379756,333.5865
366,193658,34.09,945.79,49.7,59.41,0,1,0.3284,0.0852,0.8733,8.06,6.29,18.31,90,44,40,,,-20.5193,5.5722,332.1728,182.981,0.5,-20.5193,5.5722,951.34,49.507260691732725,49.84,-1.7271990914476434,49.507260691732725,-3.028662843652822,-1.6927720852386798,-0.7124006423336766,3.417719906628406,-4.357009346319273,49.507260691732725,332.1728
367,194158,34.09,945.89,48.79,59.41,0,1,0.3401,0.1315,0.9915,4.39,0.55,13.73,94,45,37,,,-18.78,7.5549,334.9511,183.481,0.5,-18.78,7.5549,951.34,48.61636233855888,48.93,-0.4975263568808959,48.61636233855888,-2.9273183148371755,-2.2271029003249865,-0.6232067734619093,3.298153775137095,-4.0201228169428305,48.61636233855888,334.9511
368,194658,34.06,946.04,47.44,59.41,0,1,0.3419,0.0765,0.9143,-12.94,-2.99,3.3,97,43,38,,,-20.4377,4.7828,334.4808,183.981,0.5,-20.4377,4.7828,951.34,47.28015779140774,47.58,-1.3566595350425283,47.28015779140774,-3.175758341139156,-2.315978858700589,0.17858907082291609,3.1700884828361353,-3.6518974756806983,47.28015779140774,334.48080000000004
369,195158,34.06,946.15,46.51,59.41,0,1,0.344,0.1212,0.9564,12.39,3.05,2.81,96,46,38,,,-19.6378,7.222300000000001,334.4733,184.481,0.5,-19.6378,7.2223,951.34,46.30038347985829,46.65,-0.8892490994166407,46.30038347985829,-3.0964265370656747,-2.0485138295020704,0.5348072938608794,3.0224057189191598,-3.2668334460510096,46.30038347985829,334.4733
370,195658,34.03,946.27,45.42,59.41,0,1,0.3632,0.1525,0.9534,12.7,2.01,-8.0,94,45,41,,,-20.6148,9.0877,335.7391,184.981,0.5,-20.6148,9.0877,951.34,45.23164396190567,45.56,-0.9714913653310708,45.23164396190567,-2.98183866810071,-1.7811715648397097,0.53465401695248,2.8891601613904214,-2.8925022418316075,45.23164396190567,335.7391
371,196158,34.02,946.35,44.68,59.41,0,1,0.3629,0.0721,0.9724,-14.53,-2.26,5.98,95,44,46,,,-20.4142,4.2405,332.3482,185.481,0.5,-20.4142,4.2405,951.34,44.51921191501858,44.82,-0.8337397343204564,44.51921191501858,-2.7704256276904893,-1.5138598125495903,-0.2667989687672687,2.777397490392474,-2.550800301824097,44.51921191501858,332.3482
372,196658,34.02,946.44,43.93,59.41,0,1,0.3237,0.0896,0.8562,-8.12,-10.99,22.77,99,44,39,,,-20.6069,5.9742,335.2838,185.981,0.5,-20.6069,5.9742,951.34,43.71778414935608,44.07,-1.8848497673794626,43.71778414935608,-3.1578905187891397,-2.0479705336069784,-0.9790764512062182,2.628591263711158,-2.2177184221083053,43.71778414935608,335.2838
373,197158,34.01,946.58,42.7,59.41,0,1,0.2493,0.0997,0.8158,12.45,-1.83,9.7,100,44,40,,,-16.8743,6.9676,337.1046,186.481,0.5,-16.8743,6.9676,951.34,42.4712413814116,42.84,-2.0075238488905556,42.4712413814116,-3.605413716741548,-2.4929362637558086,-0.4446672258264073,2.4516967483951078,-1.8279985459666932,42.4712413814116,337.1046
374,197658,33.99,946.72,41.39,59.41,0,1,0.3365,0.0951,0.9227,-21.0,3.05,-19.9,101,49,42,,,-19.9392,5.8845,332.953,186.981,0.5,-19.9392,5.8845,951.34,41.22484788560027,41.53,-1.2330566685108852,41.22484788560027,-3.6455072871424554,-2.4926377594333857,0.5346194077608786,2.2832447283565926,-1.355282332970205,41.22484788560027,332.953
375,198158,33.98,946.86,40.19,59.41,0,1,0.2849,0.0637,0.9014,-17.94,0.67,9.46,96,46,43,,,-17.498900000000003,4.0422,332.4835,187.481,0.5,-17.4989,4.0422,951.34,39.978603621978216,40.33,-1.273363905889557,39.978603621978216,-3.5075651120564664,-1.95831685599493,0.5345553304907114,2.0996428696150105,-0.8308059122738314,39.978603621978216,332.4835
376,198658,33.98,946.94,39.42,59.41,0,1,0.2968,0.166,0.9016,36.62,5.31,-1.34,97,44,37,,,-17.9394,10.4323,338.7296,187.981,0.5,-17.9394,10.4323,951.34,39.26653102960534,39.56,-1.230276017483114,39.26653102960534,-3.401162890179574,-1.9580824289426744,-0.3555827154641804,1.922630325984926,-0.2684462592798127,39.26653102960534,338.7296
377,199158,33.95,947.08,38.23,59.41,0,1,0.2482,0.1013,0.9695,-12.45,-14.1,-1.59,97,46,41,,,-14.2852,5.965,334.9894,188.481,0.5,-14.2852,5.965,951.34,38.02052119303554,38.37,-0.42817014687886285,38.02052119303554,-3.1814651662323734,-2.3138995714591104,-0.8004087061187946,1.8208254030400468,0.3445598945038455,38.02052119303554,334.9894
378,199658,33.95,947.2,37.18,59.41,0,1,0.3456,0.1191,1.0463,19.04,-0.85,5.62,95,46,40,,,-18.1692,6.494,333.9315,188.981,0.5,-18.1692,6.494,951.34,36.95263145814623,37.32,0.042107996362315936,36.95263145814623,-3.0264378237213,-2.758491135061469,-0.3553455856066208,1.778648539251222,0.9993580452725155,36.95263145814623,333.9315
379,200158,33.94,947.39,35.49,59.41,0,1,0.2957,0.1511,0.885,-41.5,-2.5,-17.88,99,47,39,,,-18.2297,9.6889,336.9123,189.481,0.5,-18.2297,9.6889,951.34,35.26203005797407,35.63,-1.4144187522181255,35.26203005797407,-3.378846518908819,-2.669245157065731,0.0007307583913700455,1.7762362367331974,1.6371107672359813,35.26203005797407,336.9123000000001
380,200658,33.91,947.5,34.5,59.41,0,1,0.3236,0.125,0.8954,18.07,-16.97,15.44,101,43,37,,,-19.6939,7.947299999999999,338.1894,189.981,0.5,-19.6939,7.9473,951.34,34.2833863010805,34.64,-1.44239117906669,34.2833863010805,-3.652614864518142,-2.757760376670099,-0.35507221810702205,1.8343273288627842,2.2217902655155513,34.2833863010805,338.1894
381,201158,33.91,947.7,32.74,59.41,0,1,0.2701,0.0887,0.8666,8.48,18.31,61.16,107,51,38,,,-17.2265,5.8441,334.2779,190.481,0.5,-17.2265,5.8441,951.34,32.504269681303974,32.88,-1.5650994222335357,32.504269681303974,-3.9648821754808576,-3.0243173751727532,0.35643511594273747,1.9221344551213662,2.7790730935103056,32.504269681303974,334.2779
382,201658,33.88,947.84,31.42,59.41,0,1,0.3546,0.152,0.8916,37.35,-3.3,14.28,110,53,42,,,-21.4079,9.6748,335.914,190.981,0.5,-21.4079,9.6748,951.34,31.259068925907744,31.560000000000002,-1.586993554264284,31.259068925907744,-3.9726943886511203,-2.4013252607273614,0.7121967323095006,2.0158989206133526,3.3089795269601154,31.259068925907744,335.914
383,202158,33.87,947.97,30.3,59.41,0,1,0.3435,0.0874,0.9763,-24.9,8.73,-15.14,109,55,45,,,-19.3124,5.1156,331.4957,191.481,0.5,-19.3124,5.1156,951.34,30.102944420576613,30.44,-0.7034260058992439,30.102944420576613,-3.653645142021579,-2.3121206428632526,-0.4439728491820567,2.112561507672382,3.7614781922466136,30.102944420576613,331.4957
384,202658,33.85,948.1,29.14,59.41,0,1,0.3286,0.0914,0.9507,19.23,-27.4,-13.61,104,55,39,,,-18.986,5.4915,330.744,191.981,0.5,-18.986,5.4915,951.34,28.94694828304449,29.28,-0.9096383680588649,28.94694828304449,-3.6874089206704803,-2.845298109909418,-0.3550730015302861,2.1714175492088117,4.139613905866781,28.94694828304449,330.744
385,203158,33.84,948.29,27.5,59.41,0,1,0.2869,0.1676,0.9031,-23.56,30.03,-23.56,104,49,42,,,-17.3462,10.5135,337.9115,192.481,0.5,-17.3462,10.5135,951.34,27.257646310667194,27.64,-1.1763461556277166,27.257646310667194,-3.739452547120739,-2.6671936443935387,0.3562999315394677,2.2192104734557603,4.489716267750282,27.257646310667194,337.9115
386,203658,33.78,948.4,26.48,59.41,0,1,0.3202,0.0774,1.0306,0.79,-14.71,-7.08,106,50,43,,,-17.214000000000002,4.295,333.3465,192.981,0.5,-17.214,4.295,951.34,26.279754638650953,26.62,-0.054059826456218374,26.279754638650953,-3.3406543663558823,-2.4889981783699504,-0.17706004111105145,2.301521705366895,4.836011733019632,26.279754638650953,333.3465
387,204158,33.77,948.57,24.94,59.41,0,1,0.3224,0.0603,0.9905,37.05,45.41,55.97,110,50,38,,,-17.9985,3.4838,333.8269,193.481,0.5,-17.9985,3.4838,951.34,24.768648132297244,25.080000000000002,-0.4876712708465996,24.768648132297244,-3.3377445630209848,-2.84425368550459,0.35604461139405785,2.3453421131443264,5.187068843113025,24.768648132297244,333.8269
388,204658,33.73,948.72,23.64,59.41,0,1,0.2722,0.1086,0.9617,-12.94,2.2,-11.96,112,58,43,,,-15.7088,6.4428,332.7251,193.981,0.5,-15.7088,6.4428,951.34,23.435500953146363,23.78,-0.5782646605618937,23.435500953146363,-3.128902451193252,-2.1329535669758926,0.8892798463330678,2.316604774686013,5.5552653049550145,23.435500953146363,332.7251
389,205158,33.73,948.81,22.82,59.41,0,1,0.3767,0.0327,0.9159,-7.57,-41.93,-21.0,106,49,40,,,-22.344,2.0447,330.8442,194.481,0.5,-22.344,2.0447,951.34,22.63569456532135,22.96,-1.513850506061641,22.63569456532135,-3.2422097492065562,-1.9549738391715223,-0.17725320527794253,2.225242438029909,5.921866803641137,22.63569456532135,330.8442
390,205658,33.76,948.94,21.63,59.41,0,1,0.3237,0.1089,0.8774,-5.43,12.88,-6.9,102,50,41,,,-20.1088,7.0752,333.5953,194.981,0.5,-20.1088,7.0752,951.34,21.48052711397484,21.77,-1.6460630061515193,21.48052711397484,-3.4802297589394895,-2.310206772253835,-0.8879694565972684,2.0493092128108543,6.226008111231408,21.48052711397484,333.5953
391,206158,33.76,949.07,20.56,59.41,0,1,0.2753,0.1166,0.9955,-24.35,-9.58,-13.12,100,48,45,,,-15.3585,6.6804,334.9236,195.481,0.5,-15.3585,6.6804,951.34,20.325487793067516,20.7,-0.2361324522736657,20.325487793067516,-3.3465117553071453,-2.842943295768791,-0.4436008787602539,1.8518991293175873,6.48790766775096,20.325487793067516,334.9236
392,206658,33.74,949.26,18.8,59.41,0,1,0.3456,0.0994,1.0663,12.33,32.1,41.93,103,49,38,,,-17.8855,5.3257,333.7971,195.981,0.5,-17.8855,5.3257,951.34,18.63758381820605,18.94,0.23626359233872601,18.63758381820605,-3.070189189763218,-2.753807651014089,1.1553128527003906,1.6876025779259436,6.754760369433825,18.63758381820605,333.7971
393,207158,33.73,949.38,17.79,59.41,0,1,0.2659,0.0863,0.9221,10.13,2.32,21.3,110,55,44,,,-16.0192,5.3468,332.8512,196.481,0.5,-16.0192,5.3468,951.34,17.571680142053427,17.93,-0.9793762604136849,17.571680142053427,-2.9357950276695073,-1.6876304430684002,1.2439641689546654,1.53014944639024,7.027394160792255,17.571680142053427,332.8512
394,207658,33.71,949.45,17.14,59.41,0,1,0.3749,0.1282,0.8594,7.93,-2.56,-2.75,108,56,36,,,-23.3383,8.484500000000002,332.4997,196.981,0.5,-23.3383,8.4845,951.34,16.94995337513765,17.28,-2.0479417977904273,16.94995337513765,-3.143125111729622,-1.5098434820594235,-0.08852725851852483,1.3756744756285428,7.2766913207664174,16.94995337513765,332.4997
395,208158,33.69,949.55,16.27,59.41,0,1,0.3248,0.1298,0.9454,13.92,34.24,-21.42,110,56,40,,,-18.7968,7.8176,333.4925,197.481,0.5,-18.7968,7.8176,951.34,16.061836659994004,16.41,-0.9199009671446778,16.061836659994004,-2.994102964063616,-1.776157701586925,-0.7989056030019182,1.2498207149768916,7.4404835372899925,16.061836659994004,333.4925
396,208658,33.67,949.65,15.36,59.41,0,1,0.2477,0.1085,0.9127,-14.16,-28.02,-36.13,104,52,42,,,-15.082600000000001,6.7794,333.9958,197.981,0.5,-15.0826,6.7794,951.34,15.173795673550725,15.5,-1.0005642394655312,15.173795673550725,-3.099173084218035,-2.3087490850613417,0.00030285710040800495,1.1722439301779701,7.565966257104378,15.173795673550725,333.9958
397,209158,33.66,949.81,13.93,59.41,0,1,0.3015,0.1445,1.0017,4.64,6.53,-54.81,92,47,46,,,-16.589,8.2086,334.0768,198.481,0.5,-16.589,8.2086,951.34,13.753087574932662,14.07,-0.2371421498052198,13.753087574932662,-2.737114387575936,-1.775854844486517,1.0657884522991203,1.1567650291704155,7.738184311580653,13.753087574932662,334.0768
398,209658,33.64,949.85,13.6,59.41,0,1,0.335,0.1814,1.1257,1.22,3.17,-47.55,83,47,43,,,-16.3729,9.1542,331.8557,198.981,0.5,-16.3729,9.1542,951.34,13.397940829064208,13.74,0.9561250108371624,13.397940829064208,-1.9203547990256435,-1.2429606327622214,0.799263731046393,1.2327040845225952,7.916585555687448,13.397940829064208,331.8557
399,210158,33.62,949.95,12.75,59.41,0,1,0.369,0.0614,1.1099,-22.77,-18.13,-0.85,79,43,42,,,-18.3638,3.1664,327.4855,199.481,0.5,-18.3638,3.1664,951.34,12.51012694217044,12.89,0.5812079136278786,12.51012694217044,-1.4120309326211775,-0.976591113440124,0.4439928336804293,1.3601888770804464,8.039345111909256,12.51012694217044,327.4855
400,210658,33.6,949.96,12.62,59.41,0,1,0.3364,0.1406,0.8577,7.2,6.77,31.56,78,37,36,,,-21.1587,9.3095,336.0593,199.981,0.5,-21.1587,9.3095,951.34,12.421349715624084,12.76,-1.8779328412779788,12.421349715624084,-1.833654168534042,-0.798967799081792,0.266400540904689,1.4564247835701565,8.088816128829421,12.421349715624084,336.0593
401,211158,33.59,950.04,11.87,59.41,0,1,0.2979,0.106,0.905,-15.38,7.57,-32.1,84,41,37,,,-18.1044,6.6804,333.8239,200.481,0.5,-18.1044,6.6804,951.34,11.711159143088649,12.01,-1.2568529118040532,11.711159143088649,-1.878117273802524,-0.7101905725354349,0.26635664645935186,1.5369434782510183,8.085506641663414,11.711159143088649,333.8239
402,211658,33.58,950.04,11.92,59.41,0,1,0.3346,0.0746,0.9111,-29.85,30.4,7.81,82,34,37,,,-20.1038,4.6809,335.9041,200.981,0.5,-20.1038,4.6809,951.34,11.711159143088649,12.06,-1.3609220000851758,11.711159143088649,-1.8832559001042213,-0.5326111526224402,-0.35500449892762376,1.6025638993097857,8.068654314149057,11.711159143088649,335.9041
403,212158,33.58,950.1,11.37,59.41,0,1,0.3301,0.1271,0.8694,16.78,-22.58,-0.79,83,38,42,,,-20.5909,8.3173,336.2484,201.481,0.5,-20.5909,8.3173,951.34,11.178547990466209,11.51,-1.7409748261504079,11.178547990466209,-2.19089389927397,-1.0651950714630587,-0.6212862552123113,1.6264607362829793,8.031848225014642,11.178547990466209,336.24840000000006
404,212658,33.58,950.16,10.82,59.41,0,1,0.4297,0.1582,0.8451,12.82,-9.95,-7.93,87,38,38,,,-26.5549,10.6029,338.5186,201.981,0.5,-26.5549,10.6029,951.34,10.64596407162559,10.96,-2.4416659072907643,10.64596407162559,-2.6591170378911517,-1.1538974078347515,-0.26614559827204154,1.6502898038880005,7.895735403038657,10.64596407162559,338.51860000000005
405,213158,33.58,950.23,10.19,59.41,0,1,0.3694,0.1366,0.9912,36.01,23.32,52.61,91,41,38,,,-20.2637,7.8467,336.4666,202.481,0.5,-20.2637,7.8467,951.34,10.024650582631457,10.33,-0.615205836476314,10.024650582631457,-2.4215935273312392,-1.3313406697351002,0.26637099410973875,1.7033832327917082,7.602780081560468,10.024650582631457,336.4666
406,213658,33.55,950.31,9.5,59.41,0,1,0.3661,0.1245,0.8813,35.34,14.47,79.16,100,45,41,,,-22.3586,8.0409,336.1863,202.981,0.5,-22.3586,8.0409,951.34,9.31462340189049,9.64,-1.776358353535789,9.31462340189049,-2.502357273974427,-0.8875264137250127,0.17764971787784845,1.7725174628668157,7.2068911017681785,9.31462340189049,336.1863
407,214158,33.55,950.33,9.34,59.41,0,1,0.3854,0.1045,0.9479,-5.8,15.93,42.24,112,49,38,,,-22.0053,6.2911,335.8124,203.481,0.5,-22.0053,6.2911,951.34,9.137124168906444,9.48,-1.1708055763288776,9.137124168906444,-2.4430703587116613,-1.1536909518572518,-0.6210949580024057,1.8274151248240713,6.761693710107011,9.137124168906444,335.8124
408,214658,33.51,950.44,8.34,59.41,0,1,0.3937,0.1484,0.8788,29.6,-8.73,61.46,122,58,37,,,-23.8331,9.5849,335.8434,203.981,0.5,-23.8331,9.5849,951.34,8.160932450033238,8.48,-1.9078365859111988,8.160932450033238,-2.7675328916873134,-1.5086213717274184,-0.3547890551540931,1.858699070001819,6.256904278684829,8.160932450033238,335.8434
409,215158,33.51,950.5,7.82,59.41,0,1,0.3733,0.1443,0.9459,48.71,23.13,60.79,115,73,46,,,-21.312600000000003,8.6738,326.6971,204.481,0.5,-21.3126,8.6738,951.34,7.628502797179026,7.96,-1.1027881758418918,7.628502797179026,-2.715444655409288,-1.5084800070113449,0.7100279159274407,1.9004563298768602,5.690956837243334,7.628502797179026,326.6971
410,215658,33.49,950.61,6.86,59.41,0,1,0.3203,0.0953,1.0305,36.01,37.05,70.62,85,76,55,,,-17.1973,5.2836,313.4609,204.981,0.5,-17.1973,5.2836,951.34,6.652452443021893,7.0,-0.044822458564263534,6.652452443021893,-2.0914350750609394,-0.7985934557999776,0.8874046684265551,1.9565859428083456,5.131521357831161,6.652452443021893,313.4609
411,216158,33.44,950.59,7.0,59.41,0,1,0.4037,0.16,0.8627,19.71,25.88,67.5,74,62,47,,,-24.7073,10.5069,315.028,205.481,0.5,-24.7073,10.5069,951.34,6.829909341379048,7.14,-2.1163078080018227,6.829909341379048,-2.3067510989028306,-0.6210753385847898,-0.7984098097138492,2.0114293735703512,4.6121037132108995,6.829909341379048,315.028
412,216658,33.42,950.68,6.25,59.41,0,1,0.4376,0.0806,0.8324,21.55,-29.05,7.75,75,53,52,,,-27.6213,5.5306,313.2825,205.981,0.5,-27.6213,5.5306,951.34,6.031377104437103,6.39,-2.7008613188506425,6.031377104437103,-2.9704555940567103,-1.5970032655138269,-0.2661109153250685,2.0435804947015015,4.042413483168275,6.031377104437103,313.2825
413,217158,33.42,950.77,5.47,59.41,0,1,0.4252,0.131,0.8939,16.54,-1.04,28.26,71,53,50,,,-25.2036,8.3373,315.9857,206.481,0.5,-25.2036,8.3373,951.34,5.2329060758652215,5.609999999999999,-1.9182562909635132,5.2329060758652215,-2.915451244328931,-0.8871862539098583,-0.17715770973778966,2.012029222833874,3.365652284244561,5.2329060758652215,315.9857
414,217658,33.41,950.78,5.32,59.41,0,1,0.4114,0.1433,1.0936,62.74,9.22,69.4,59,52,44,,,-20.4555,7.4652,312.5144,206.981,0.5,-20.4555,7.4652,951.34,5.144190850527245,5.46,0.2924933039999093,5.144190850527245,-2.437523386636523,-1.7741609752516165,-0.886959613768838,1.9431992450219155,2.6206696667742335,5.144190850527245,312.5144
415,218158,33.44,950.97,3.66,59.41,0,0,0.3679,0.1121,0.9235,38.94,31.43,92.1,66,37,34,,,-21.5775,6.921,328.4596,207.481,0.5,-21.5775,6.921,951.34,3.458745100613605,3.8000000000000003,-1.3461900517877174,3.458745100613605,-2.6651275642464864,-1.7741458676786963,0.7985012149607029,1.8773673688865387,1.8773083504163424,3.458745100613605,328.4596
416,218658,33.41,950.98,3.56,59.41,0,0,0.3499,0.1227,0.8644,1.95,-5.37,67.38,92,36,29,,,-21.8395,8.0791,340.0717,207.981,0.5,-21.8395,8.0791,951.34,3.370044982848549,3.7,-1.8847038318603775,3.370044982848549,-2.7302062402147547,-0.9756597602909136,0.6211130571812356,1.8109174540145005,1.1956942515222408,3.370044982848549,340.0717
417,219158,33.4,951.08,2.72,59.41,0,0,0.443,0.1761,0.9873,71.59,-14.77,69.89,107,46,34,,,-23.8323,10.1132,339.0387,208.481,0.5,-23.8323,10.1132,951.34,2.4830853403226913,2.8600000000000003,-0.9478877794845657,2.4830853403226913,-2.5204443568038455,-1.1530328104974608,0.3548329388653808,1.7651256970024036,0.5499260943115587,2.4830853403226913,339.0387
418,219658,33.4,951.11,2.43,59.41,0,0,0.3474,0.191,1.0214,74.58,10.38,86.73,102,65,46,,,-18.4861,10.5919,328.7103,208.981,0.5,-18.4861,10.5919,951.34,2.217012172351088,2.5700000000000003,-0.15434761882575554,2.217012172351088,-1.938687717952993,-0.6208268214255328,0.26617132607300165,1.7969395346785149,-0.1022416717729584,2.217012172351088,328.7103
419,220158,33.41,951.15,2.08,59.41,0,0,0.4109,0.1417,0.8602,37.78,-1.95,45.9,86,59,50,,,-25.2358,9.3543,321.511,209.481,0.5,-25.2358,9.3543,951.34,1.8622585188971585,2.22,-2.2007482514244208,1.8622585188971585,-2.321661723918289,-0.8868614844244591,-0.9754151457094931,1.7968791884666473,-0.4050024074668954,1.8622585188971585,321.511
420,220658,33.4,951.21,1.49,59.41,0,0,0.5145,0.1616,0.9012,-45.53,-22.77,49.8,78,59,48,,,-29.333499999999997,10.166,315.3504,209.981,0.5,-29.3335,10.166,951.34,1.330150687926629,1.63,-2.2776944137349617,1.330150687926629,-2.8390866095688554,-1.5962419671350259,0.35478082974632374,1.7113135128253845,-0.3600021399705611,1.330150687926629,315.3504
421,221158,33.4,951.33,0.47,59.41,0,0,0.5504,0.189,1.0118,60.61,-36.07,99.0,81,65,54,,,-28.134800000000002,10.5807,313.6777,210.481,0.5,-28.1348,10.5807,951.34,0.2660165517621327,0.61,-1.2169791389392621,0.2660165517621327,-2.475744337585036,-0.5320806546781354,1.5962419671350259,1.6298223931670321,-0.3200019021960543,0.2660165517621327,313.6777000000001
422,221658,33.4,951.27,1.03,59.41,0,0,0.4413,0.1237,1.0348,36.25,13.61,54.08,55,64,45,,,-22.95,6.8168,300.5486,210.981,0.5,-22.95,6.8168,951.34,0.7980700332484936,1.17,-0.48268947121955513,0.7980700332484936,-1.8113927154632092,0.0,-0.7093352047391621,1.5522118030162204,-0.28444613528540685,0.7980700332484936,300.5486
423,222158,33.39,951.33,0.42,59.41,0,0,0.3357,0.1257,0.8508,34.79,8.24,82.82,55,45,33,,,-21.3223,8.4043,316.6022,211.481,0.5,-21.3223,8.4043,951.34,0.2660165517621327,0.56,-1.9631041333742174,0.2660165517621327,-2.2757684745726445,-1.2414158594172975,-0.7980292792732635,1.4782969552535405,-0.25284100914257124,0.2660165517621327,316.6022
424,222658,33.39,951.41,-0.22,59.41,0,0,0.4305,0.1393,0.9955,0.92,-13.37,41.99,71,40,26,,,-23.1842,7.9657,329.49,211.981,0.5,-23.1842,7.9657,951.34,-0.4433458261688039,-0.07999999999999999,-0.8396151258081388,-0.4433458261688039,-2.063060451408897,-0.7980292792732635,1.5960910110454496,1.4079018621462325,-0.22474756368228554,-0.4433458261688039,329.49
425,223158,33.38,951.42,-0.35,59.41,0,0,0.7859,0.189,0.9911,-131.23,-160.77,54.2,75,41,43,,,-37.9158,10.7965,322.3239,212.481,0.5,-37.9158,10.7965,951.34,-0.5320127275111308,-0.20999999999999996,-2.8467629967076618,-0.5320127275111308,-2.206069582632435,0.3546751516281521,1.2413713322437425,1.3408589163297506,-0.19977561216205686,-0.5320127275111308,322.3239
426,223658,33.38,951.37,0.15,59.41,0,0,0.4153,0.2245,0.8907,-39.86,172.36,23.68,97,41,31,,,-24.3288,14.1467,343.022,212.981,0.5,-24.3288,14.1467,951.34,-0.0886706745406518,0.29000000000000004,-1.7813378227242702,-0.0886706745406518,-1.9167116450062203,0.443342052970479,-0.08866086395333372,1.2770084917426203,-0.17757832192182832,-0.0886706745406518,343.022
